chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0.3601179,0.091294385,1157.755933414355,1669.1346603400937,1851.373382112873,0.05058447994402985,-301.51138,144.1379,19.135208,16.045681,1.5634259,4.7970324,-1.575546,-2.0281863,-4.095346,-5.074312,-8.196737,-5.9033566,-5.94084,0.7348384,-10.019383,-3.6695273,-11.922277,-9.987346,-6.9724984,-1.4180735,ektal
0.21736835,0.049876016,1484.8367365622278,2137.489380656423,2818.594155292737,0.05576635066699605,-370.1946,108.18385,22.605177,8.529377,0.24273205,1.7381959,-1.632072,-0.2864761,-8.044705,-2.3012378,-7.1364474,-0.3088477,-3.797128,3.4297898,-3.2358239,-0.39894417,-3.5490527,3.78038,0.9939898,0.16121182,rupak
0.21119742,0.04614174,1601.1500271347331,2230.165155793561,3197.467885375494,0.057072937252964424,-374.34354,104.5222,22.838167,7.9250526,0.10672184,1.7643197,-1.7474666,-0.89671767,-7.365798,-1.5060867,-5.665759,1.9850299,-2.4663603,3.482236,-4.039533,-0.445505,-2.880867,3.10117,-2.1001017,-1.2926239,rupak
0.23620981,0.045668926,1590.0609419148564,2202.5002939973547,3128.9794921875,0.05970207093253968,-376.1468,103.43561,20.767797,8.929485,-0.2582968,1.8690461,-1.0371441,-0.22872974,-5.8081636,0.56989807,-3.9161727,3.024232,-3.556925,2.577676,-5.1666164,1.1987908,-0.6695615,2.9630098,-3.7381494,-2.8033702,rupak
0.23238677,0.046786558,1651.887613406024,2229.5780445488635,3295.597394808071,0.06048343688484252,-376.48566,99.7953,18.920918,8.199028,1.3651005,4.2748837,0.6352068,0.3572467,-4.98875,1.1202224,-2.6540363,3.437689,-4.14484,1.2049936,-5.5305924,2.1719882,-0.82115436,-0.36810452,-6.7700706,-4.8327265,rupak
0.22824813,0.043379027,1748.9354389215714,2310.256427370904,3580.988837618277,0.06309527514940239,-378.84558,97.42575,20.62635,7.6104755,-0.082934014,2.7648365,0.24517627,0.21208112,-3.202946,2.9268506,-1.1538131,4.267468,-4.2296247,1.7737476,-4.182226,3.515055,-2.8208911,-3.280806,-9.781073,-9.602795,rupak
0.23302114,0.04198384,1807.3306982776642,2333.7707991136554,3796.08154296875,0.0662260509672619,-379.4433,95.794815,19.044228,8.1203375,-0.31397876,3.5655978,1.3336405,1.8904771,-2.4678862,3.819962,-0.41492343,2.692056,-6.5272846,1.6264646,-3.6562417,3.1735709,-6.211722,-6.762702,-12.438248,-11.083676,rupak
0.22785287,0.038074825,1828.5665889476634,2374.0838783952604,3956.81220703125,0.0638984375,-373.57126,98.405365,19.083202,10.514545,2.2899554,5.321031,3.010041,4.06431,-0.033050478,4.164976,-1.0030882,1.5387454,-6.290018,2.6344674,-2.4349818,0.40256914,-12.872865,-11.559662,-13.943582,-7.7937503,rupak
0.23573186,0.038551286,1952.4820623924204,2407.943347629275,4147.5153404896655,0.07587198572834646,-382.387,90.84102,17.630167,8.803914,0.87510407,5.988227,2.9864328,5.0548387,0.15746397,3.8461692,-2.537206,-0.4706075,-6.2724705,3.1760082,-4.114623,-5.121988,-16.0972,-8.865104,-5.885799,6.2823043,rupak
0.24238022,0.05263523,1432.3590927036116,2152.1881247331658,2703.7310262364667,0.04901843934547244,-367.16916,111.42869,31.045675,12.236897,1.3886151,-2.421875,-5.6719584,-3.7711158,-5.821951,-0.6224539,-7.2262106,-2.6730673,-8.627375,0.124209486,-3.936175,0.16071866,-2.0045187,1.2081592,-6.7603984,-4.3276186,rupak
0.23670886,0.052143443,1359.3746928239877,2065.292339198631,2460.894775390625,0.047572544642857144,-370.2638,114.17019,28.62319,12.518194,0.2515685,-2.7375672,-5.429116,-3.5169413,-4.6095505,-0.3784325,-6.633566,-2.3871403,-8.282804,1.6350433,-3.126202,1.073239,-1.4798294,-2.9089022,-7.7748227,-2.6434813,rupak
0.24358174,0.04983715,1424.9478189728738,2099.2319571823473,2651.4892578125,0.05046154203869048,-373.8133,110.60744,26.642963,12.464851,-0.8275745,-1.8787676,-3.5182319,-0.71641177,-3.7730649,-1.2150754,-7.23516,-2.0631888,-7.1002245,3.8750072,-2.684108,2.0040104,-3.7568603,-5.640015,-6.445484,0.7939348,rupak
0.24572527,0.04595624,1529.3918360673592,2172.4294278690877,3039.79921875,0.05376171875,-374.5527,108.76431,25.948437,12.266735,-1.8050406,-1.2861241,-2.162793,0.91214794,-2.5794845,-1.384683,-6.9586916,-1.0780044,-5.5654044,3.5152826,-3.819102,0.4073772,-7.194985,-4.9768953,-1.504567,2.384603,rupak
0.21372643,0.045810472,1489.1369100708112,2152.897394645466,2886.4795155502393,0.054243607954545456,-382.35907,108.21688,27.280502,12.006989,1.9790884,2.6574776,-2.3669744,0.1554142,-6.3415985,-1.7664167,-6.882713,-0.49711803,-3.9312305,4.5154123,-1.5327451,1.3545614,-2.2135415,4.7227864,2.2084684,0.35268217,rupak
0.20592108,0.044702012,1513.8102908515802,2184.687440879817,2984.4392350576454,0.051883438258495146,-384.25595,107.20887,27.217548,11.742892,1.9088567,2.059344,-2.59493,0.7812073,-5.539555,-0.10634991,-5.590747,2.309188,-2.4010403,4.5164547,-3.0995064,0.93326265,-1.9104822,3.7473032,-1.1048199,-0.93403393,rupak
0.23737736,0.042359713,1628.8426625905572,2236.15023961278,3259.485098031851,0.06100933368389423,-386.56656,104.492294,26.461302,11.95719,1.9162663,2.4883876,-1.4338473,1.84665,-4.9617286,0.8819121,-3.6980999,3.2684972,-2.2610033,4.2467165,-3.2357595,2.2218676,-0.32029945,2.974812,-3.1809173,-2.5178938,rupak
0.23266591,0.04461551,1589.6680480136424,2187.2356040990503,3128.466796875,0.05920991443452381,-386.46606,102.39176,23.661377,12.2527075,1.8857063,3.6854963,0.103510976,2.0385315,-5.2768335,1.9199022,-2.646176,5.1038384,-2.5258837,3.9171503,-3.8919725,2.7987037,-1.1633071,-0.10130855,-5.8524575,-5.2296643,rupak
0.22473837,0.041615058,1671.5377972996355,2263.902086665701,3448.9013671875,0.060177176339285716,-389.27496,101.259224,24.44036,11.8981495,2.001936,3.9203362,0.92779046,3.0761423,-2.78942,3.5276318,-0.7556674,5.2889824,-3.4922607,3.233105,-3.6708004,4.0326734,-2.022188,-2.9076447,-8.746174,-9.689553,rupak
0.2388968,0.039479125,1755.9297188737064,2321.1324745401107,3665.0328143513034,0.06327986152251185,-389.14374,98.60489,23.424082,11.228127,2.143652,4.054721,1.8263077,4.009526,-1.4023494,5.6538157,0.15661758,4.8013215,-4.385363,2.6309328,-3.3816075,2.9424496,-6.5344887,-7.0418963,-12.835401,-12.000536,rupak
0.2342001,0.036154594,1818.694339438802,2343.3741877541283,3849.450152853261,0.06542496980676328,-392.99518,96.723656,22.683184,11.143949,1.3368872,5.0714417,3.3729262,4.67773,-0.84776706,6.3262086,0.33578196,4.747824,-4.6322203,3.921253,-2.087627,0.08163244,-13.071627,-11.720281,-13.912135,-7.2889185,rupak
0.22812875,0.036305174,1800.868662511527,2320.8556163566905,3819.037804236779,0.06592970628004807,-389.9578,98.860466,19.95111,9.505697,1.1755717,6.1897526,4.238623,6.610978,1.1045347,8.051151,0.24428977,2.5399911,-7.332267,1.6447176,-4.6837993,-4.1360593,-14.94785,-9.162632,-6.20146,6.124007,rupak
0.25004074,0.048023004,1405.8743759847227,2098.2840522782617,2676.6796875,0.05266927083333333,-377.85455,114.694534,33.191273,15.957555,3.046074,-1.3557781,-6.0938396,-3.6266763,-7.3250575,-0.35648665,-6.00082,-1.3724812,-8.56517,0.8109092,-4.017673,0.012982504,-2.0715947,1.2979816,-4.6312127,-2.9208233,rupak
0.24709061,0.04574961,1441.7526406440961,2136.8552018306254,2812.39013671875,0.04965355282738095,-378.46927,113.4074,32.314495,15.142859,1.3410567,-2.4573882,-5.224589,-2.5877535,-5.63748,0.71162313,-4.884813,-1.9371995,-8.138033,2.062829,-3.3290927,1.2912261,-1.2011325,-1.5239456,-6.0161796,-1.4212917,rupak
0.2510087,0.047255,1493.844787701899,2174.5499392548027,2945.69091796875,0.05234375,-377.61435,109.20813,31.295523,15.531785,1.519833,-1.5348186,-4.1615214,-1.1679714,-4.202017,0.83126175,-5.4928355,-2.274916,-6.441184,3.304426,-3.0881133,2.1727586,-3.128101,-3.858336,-4.538394,1.0872719,rupak
0.25761712,0.04182857,1598.129079567568,2221.7053778603336,3274.63623046875,0.05778924851190476,-381.40952,108.559616,30.787174,14.940094,-0.93231434,-1.092284,-2.2653651,0.5674222,-3.7815647,0.38997978,-6.156305,-1.3742443,-4.849734,3.8499465,-3.5391974,1.7510166,-4.965003,-2.7788415,-1.0337957,1.4442499,rupak
0.23747,0.05516173,1382.9070202613586,2009.915938050583,2409.3113111413045,0.05809030473602485,-358.1737,117.295105,25.250895,12.253663,2.6068866,3.439448,-2.1510017,0.4634646,-6.3812795,-2.348008,-6.7018924,-0.8573478,-4.2572236,1.9533846,-4.2738085,-1.7005975,-4.482064,3.9132516,1.5230253,0.10905966,rupak
0.22303374,0.055814616,1328.9410464393181,1970.3423591794226,2200.9913030660377,0.05663141214622641,-363.18204,116.7507,25.58637,12.517596,1.5128876,2.21693,-2.637946,-0.051376823,-7.3153753,-2.3515644,-6.032628,1.7139446,-3.1008663,3.5929098,-4.287382,-0.4220525,-2.2661488,4.3449693,-1.6722429,-1.8642402,rupak
0.25906444,0.055391975,1424.8708265243345,2048.2840447070744,2524.0658967391305,0.059712854231366456,-360.69403,112.60605,24.043434,12.991934,2.3080497,2.6942768,-1.239969,1.7412758,-5.1872606,-0.049578745,-3.9531467,2.6706197,-3.9381986,0.93567824,-6.6136193,0.22871414,-1.304043,3.3916614,-4.629821,-2.540785,rupak
0.25792718,0.052945737,1481.9502985503023,2080.6153111530816,2752.237601902174,0.06143245341614907,-364.25958,109.20851,21.48399,13.2011595,3.2969706,6.0204253,2.1284962,3.2787676,-4.349577,1.0803547,-2.644566,2.8136332,-5.434107,-0.7916756,-7.9742894,0.49679595,-1.1692983,0.25097576,-5.931769,-4.360068,rupak
0.2545266,0.053253002,1505.4446281921407,2073.551613217413,2866.390327785326,0.061854013004658384,-363.7528,111.040955,22.168745,13.777315,1.1800103,3.2730455,0.7320629,2.3771572,-3.6184905,3.322771,-0.93155646,3.8254323,-5.746192,-0.07441991,-5.6480074,2.6674466,-2.2841525,-3.6483047,-10.054207,-10.472192,rupak
0.25998008,0.048805587,1616.3791317792154,2190.7630544503522,3108.003566576087,0.06466542119565218,-366.36536,104.944244,21.841896,12.26957,2.4348974,4.8930216,3.8878226,4.8847103,-1.5817384,3.5126374,-1.6969585,1.2515931,-8.441636,-0.9741733,-4.5085206,3.622996,-5.5899158,-6.237485,-12.703937,-12.519036,rupak
0.25610706,0.04586517,1611.9899329898026,2146.433942705184,3155.7582092285156,0.0678192138671875,-370.28323,105.94478,20.349789,13.767026,1.170723,5.4401274,4.670755,5.3357806,-0.82937795,4.335456,-1.5741475,1.5587702,-7.122246,2.4913282,-2.39747,0.35587016,-13.837359,-12.157064,-15.685063,-9.155729,rupak
0.24689047,0.043570254,1754.0096891948656,2285.6539385447486,3593.674915241745,0.0712092177672956,-373.77786,99.38281,22.265934,12.150841,3.5934887,7.644555,7.13239,6.9985046,0.66014946,3.7733347,-3.1464589,-1.2791854,-7.034556,2.5382407,-3.7901971,-5.561206,-17.716408,-10.29003,-8.025094,4.5099444,rupak
0.2603762,0.06217825,1193.6826569399602,1857.431412913068,1801.6336192255435,0.051342318517080744,-351.2192,127.031624,31.368607,17.128332,1.7874498,-1.1215665,-4.776847,-2.9529312,-6.56788,-1.242043,-6.4846115,-2.795455,-10.599334,-0.81709754,-4.525196,0.06091408,-1.8413745,1.6509614,-6.0001025,-4.3205647,rupak
0.25731176,0.05692831,1322.487964852755,2014.7395434945774,2275.5449403007074,0.052390428459119495,-353.9767,121.09697,31.010595,14.614781,0.01257209,-1.9277577,-3.922141,-1.4897366,-3.723091,0.27018008,-4.900266,-3.1257885,-9.836612,0.70471674,-4.1437635,0.99467283,-1.9686046,-4.0978475,-9.549271,-4.2765765,rupak
0.2526918,0.054479886,1451.5043743421652,2107.388429900055,2686.842662883255,0.056287465605345914,-357.36008,115.11719,30.545143,13.947163,-0.29069164,-1.4444822,-1.2950048,0.19859362,-2.4115212,0.09263053,-4.9282756,-2.7397516,-6.2076716,3.7123132,-3.7484047,0.3204891,-5.768501,-7.419257,-8.3190975,0.14087527,rupak
0.2659349,0.054013804,1504.7348866019904,2165.485226987349,2860.0562905365564,0.059241720715408806,-351.6168,112.26086,31.739365,14.140066,-1.0392936,-0.72590685,-1.4277979,0.91536844,-3.815758,-1.1463524,-6.514809,-3.7431479,-5.0438695,3.182481,-4.8794837,0.23307878,-7.730773,-4.6889224,-2.2940133,2.4320405,rupak
0.26320586,0.055206716,1422.110398424097,1971.4226683308689,2425.5263000954196,0.06744990458015267,-354.0529,120.429184,21.921846,12.100234,2.4750385,4.210291,-1.9223078,1.0152351,-6.378545,-3.44212,-7.976415,-1.6555654,-5.1258535,2.0321236,-5.784423,-3.4358094,-5.891286,3.7941444,1.6289496,0.32529095,rupak
0.2578726,0.060775716,1304.8067420854593,1906.2579761877832,2064.7218660543895,0.05924976145038168,-345.28937,122.87335,22.209719,13.525922,2.3272443,3.5942438,-2.7137966,0.22770773,-7.177071,-4.0146346,-6.6178303,0.6755604,-2.64863,2.2161899,-6.3061156,-2.1428394,-4.0324903,4.3433986,-1.607612,-2.5593932,rupak
0.27853155,0.059161097,1311.2280870985712,1911.401123520624,2110.25390625,0.06033653846153846,-349.2096,120.36897,21.371016,14.021453,1.2416706,3.1745372,-1.494897,1.5564626,-6.134749,-1.1979532,-4.287296,2.62058,-3.5677335,0.31298417,-7.6605773,-0.6636663,-2.1670566,3.343158,-4.56065,-3.5139353,rupak
0.25853616,0.05745501,1340.8135645709026,1917.4230492631937,2126.362077579942,0.060569585755813955,-355.42023,115.893295,21.14133,14.923222,3.345791,5.611664,0.37726304,1.5326903,-6.281625,0.1809483,-2.756497,3.8726528,-4.7204223,-1.1129155,-7.9319897,0.7701342,-0.73479414,0.27369228,-7.3634925,-6.5717354,rupak
0.27390787,0.05502301,1501.6436192483359,2049.4055362974946,2783.9947040264424,0.06728515625,-353.2178,114.05977,21.276924,14.289918,2.118869,3.8070872,0.9867119,2.0513995,-4.598492,2.3333185,-0.56269085,3.4377112,-6.8928456,-2.3500264,-7.380947,2.4958003,-1.9974809,-3.426993,-10.000213,-9.740299,rupak
0.2700622,0.050260462,1550.687563393074,2123.6679562972236,2887.636184692383,0.0660247802734375,-357.01593,110.47452,22.002142,12.787751,1.7178537,4.3029857,2.9816463,3.628374,-1.5669299,3.868729,-0.6367828,1.575531,-8.663414,-1.0665102,-5.5172415,2.9639454,-6.3540974,-7.4870176,-13.180662,-13.394984,rupak
0.269897,0.04785724,1574.6726023325932,2110.616628427223,3054.3763626453488,0.06452125726744186,-358.6408,109.238525,20.145092,16.120064,1.8863336,6.5139775,5.383657,5.3012395,-0.854503,3.648626,-2.2770257,-0.73762006,-9.122114,0.7552037,-2.5310485,1.4717591,-13.425637,-12.342675,-15.546105,-10.804928,rupak
0.28177705,0.047525704,1655.0020922954066,2124.183911086226,3242.9661408635498,0.07096105677480916,-361.16742,107.30875,18.089754,15.272394,2.2531738,7.3402123,6.635178,7.046324,0.019270774,3.838063,-3.740909,-2.3002634,-8.422489,2.0222518,-4.3923683,-6.391204,-19.23505,-10.855371,-8.344905,4.0189815,rupak
0.28596023,0.062320996,1339.4418187960775,1917.931881966667,2166.1916632401317,0.06145368303571429,-343.23303,126.608345,28.677402,15.180927,0.20399463,-0.47054434,-3.598807,-2.004798,-5.9463677,-0.84279454,-5.691281,-3.0058174,-11.346432,-1.5070579,-4.903009,-1.281633,-3.0086808,0.4168931,-8.230701,-6.631058,rupak
0.2834097,0.058466554,1362.2663856871632,1992.9657174508714,2162.4305138221152,0.06050931490384615,-346.53372,123.52661,30.712534,13.797243,1.0305014,-1.4903313,-3.4597816,-1.1611253,-4.5379696,-1.4243814,-6.1877637,-5.3124943,-11.406107,0.8609691,-4.224646,1.084676,-1.9450368,-3.5942311,-10.559668,-4.276142,rupak
0.28609866,0.057431854,1346.7466540298012,1963.1007194251665,2245.2120049055234,0.05849155159883721,-349.605,122.41097,28.428972,15.224723,-0.69752115,-0.6054535,-1.983548,-0.10934756,-3.3520925,-1.0952475,-7.3199224,-4.9515004,-8.03017,3.2163725,-3.8897355,0.16794991,-5.7223682,-7.9120903,-8.2805195,0.07160468,rupak
0.2852626,0.056121383,1314.646026561456,1916.1589780353468,2143.3048691860463,0.05897983284883721,-350.1474,124.091446,27.691166,15.143732,-2.3408923,-0.16206324,-1.0461769,0.21668544,-4.001868,-2.2105896,-8.289342,-4.2527966,-6.2732916,3.6433513,-5.458764,0.58721834,-7.641261,-5.043187,-0.8235934,3.2607272,rupak
0.28972813,0.07123486,1309.8708617284044,1785.1675218916012,2026.999294167698,0.06947613706683169,-329.53482,128.83244,16.410975,13.515339,2.2718515,4.8735948,-2.8849218,0.13229108,-8.462763,-6.2688417,-8.925837,-2.8873305,-5.023013,1.0512607,-7.0324364,-5.4537177,-8.583987,3.2288857,1.3391988,0.15154889,rupak
0.2699814,0.07111429,1321.1129271038471,1809.5002554050166,1973.3331853693182,0.06873914930555555,-324.95688,127.59068,18.036995,13.168483,1.3711246,3.4326358,-2.2367368,-0.060832802,-8.489067,-6.1535196,-7.055866,-0.37594017,-3.7573545,0.36300242,-8.173214,-4.7958393,-5.552413,4.3808823,-2.4528916,-2.3556874,rupak
0.30829382,0.065891534,1382.0110516877285,1892.0359856311477,2309.0553977272725,0.06648516414141414,-326.9011,124.691444,16.471197,14.100636,1.8298367,3.555901,-0.67980874,1.4794176,-6.364963,-2.5278227,-4.1170497,0.67887694,-4.5706253,-1.8463387,-10.052062,-2.8646142,-2.095235,3.807153,-6.205966,-3.4246857,rupak
0.30694115,0.06807687,1403.0634306225595,1911.3093957227088,2210.8509410511365,0.07220150726010101,-323.74695,118.84853,16.61657,14.955517,3.6010349,4.703831,0.8900281,0.5893032,-7.4111366,-2.4002886,-2.776549,1.8668618,-6.38736,-5.0575976,-11.065849,-0.64836323,-0.94314176,0.66131914,-8.434221,-5.0030866,rupak
0.30667484,0.06484083,1584.0179507384032,2060.874568150621,2856.5207741477275,0.07563920454545454,-322.60446,114.16507,18.27307,14.576302,1.6780118,3.7303617,0.7766248,1.4878842,-5.123288,-0.3445404,-1.6308028,1.6476499,-8.113409,-5.058692,-9.892769,2.433358,-2.0311122,-2.9821157,-11.737022,-8.240472,rupak
0.30377412,0.0607368,1582.247345728029,2054.4618370281914,2866.30859375,0.07545178345959595,-330.28418,113.90993,17.224138,15.262583,1.4540954,3.6583054,2.2783191,1.9543105,-2.7388983,2.8261917,-0.96186537,-0.9135752,-10.803411,-4.8672047,-6.742177,3.4962695,-5.867989,-7.4883304,-14.181848,-12.708752,rupak
0.28194198,0.0575137,1616.1756359583233,2105.0906466152405,2966.144353693182,0.06983408301767677,-327.48624,109.577644,18.77178,15.961384,1.6436253,4.9990582,4.000628,3.7473817,-1.60341,2.6494648,-1.5743028,-2.257236,-9.266977,-0.720518,-3.262725,0.77060616,-15.7198105,-13.448382,-16.53786,-9.236398,rupak
0.3068883,0.05869861,1650.6701667670295,2088.1953519587723,3089.691650390625,0.08009765625,-329.81433,110.130165,16.97194,16.564726,1.723967,5.8601832,5.6998415,5.645494,-0.27806845,2.0049994,-4.727493,-5.715006,-9.984638,0.38365737,-5.1746807,-7.447416,-21.478762,-10.258532,-8.250775,4.5485587,rupak
0.3130759,0.07394988,1302.1198024506516,1830.304794756878,1939.3604951746324,0.06532437193627451,-314.55774,133.0485,23.450602,15.04694,-1.2134514,0.7787552,-2.2316508,-2.8562353,-6.3469634,-3.1727426,-6.353459,-5.546234,-13.344805,-4.0213737,-6.2201247,-1.7279629,-3.6299992,-0.2623555,-10.243224,-6.769446,rupak
0.30811357,0.06755537,1297.1176175234025,1823.3467322886834,2050.113192471591,0.06583905460858586,-325.43216,134.25493,22.844162,13.398497,-2.4202504,-0.53232086,-2.4507844,-0.749025,-3.3442183,-2.5249321,-5.8091993,-6.0562286,-12.609463,0.16568059,-5.008634,-0.46997106,-3.7408776,-5.8101897,-13.294396,-6.0627007,rupak
0.3161864,0.07111897,1369.3493065001733,1887.790266499725,2094.158380681818,0.06781190814393939,-322.74316,126.98882,24.912798,14.216114,-1.484231,1.4577678,-1.9290615,-1.762386,-3.9984334,-4.611969,-8.471013,-7.608562,-9.1404085,1.6919029,-5.0529346,0.06735501,-6.127704,-7.867643,-9.181827,0.75271904,rupak
0.32146665,0.0661867,1416.1310851043054,1933.0491548466407,2226.620205965909,0.0702187894570707,-318.90967,125.45468,24.50485,13.777934,-3.3715296,0.65966225,-0.90755403,0.6406132,-4.432301,-4.3252935,-8.32885,-6.3815784,-6.3987384,2.0086994,-7.1790648,-1.39404,-10.363541,-6.8363204,-3.9655247,3.3884676,rupak
0.2031865,0.046577603,1468.9557145087447,2161.376776523694,2847.298655790441,0.04990453212535014,-382.27765,108.20062,29.099157,12.982145,3.8473735,3.7603018,-1.8434792,0.84404963,-6.2612824,-2.1038213,-6.721171,-0.47034284,-3.162491,4.074958,-2.0923688,0.73928714,-3.4942856,4.132736,0.57720506,0.2631842,jhaptal
0.20083135,0.045159295,1508.1098174167378,2174.383424942555,3023.062672334559,0.05042153580182073,-384.08972,107.5551,28.419758,12.667769,3.1896918,3.3724296,-1.4814376,1.068084,-5.4198728,-0.68807983,-5.052276,1.6365054,-1.9731319,4.2895656,-3.1564293,0.22091174,-2.0946767,3.3749943,-2.018675,-2.0080147,jhaptal
0.22591577,0.044370722,1553.5011168357253,2197.346169467639,3131.517190773394,0.052772564594972066,-386.30368,104.0195,27.526264,12.554636,3.1380732,3.1182084,-0.5903189,1.1256872,-5.088942,-0.116806954,-3.4701576,2.5789864,-1.894901,3.5325027,-3.274051,1.6954575,-0.06232753,3.3259056,-3.3542678,-2.7081993,jhaptal
0.22287847,0.04400434,1582.387181978425,2198.5906314553877,3155.2777458639707,0.055382309173669465,-389.4175,101.5087,25.551159,12.538039,3.8820906,5.1361365,0.23187153,1.8858036,-5.152654,1.0454196,-2.502562,4.339086,-2.419385,3.2259102,-3.9041014,2.7087188,-0.8493832,0.33593938,-6.219933,-5.555063,jhaptal
0.23124708,0.042676874,1649.6227091920762,2231.4303005498623,3353.9913251871517,0.05809322771587744,-390.19135,101.473495,25.531136,11.8562355,1.2296189,3.5628724,0.13958162,1.7891116,-3.4239433,3.8134425,-0.052538496,5.4662156,-3.1133938,2.976895,-2.9718993,3.9845753,-3.1356354,-3.263395,-10.034113,-10.542859,jhaptal
0.2327763,0.040946703,1678.7118099782078,2240.0644411124645,3439.0823878599017,0.060459094101123594,-392.33023,100.21177,24.138798,11.871667,1.8051511,4.5607195,1.5314355,3.1592727,-2.2412276,4.6016765,0.33004734,4.0362353,-4.894893,2.7540445,-2.5207832,2.9004047,-6.9968495,-7.822945,-13.711715,-12.826545,jhaptal
0.23986037,0.03823993,1789.731807552683,2298.6642817888546,3725.484064893802,0.06499445073119778,-393.68094,97.23651,23.183235,12.634665,2.5612352,6.233692,3.213067,4.9468246,-0.48893327,5.215717,-0.53130186,2.755494,-4.751679,3.7224696,-2.0989869,-0.015792591,-12.491454,-11.659906,-14.174578,-8.090359,jhaptal
0.23314098,0.038143184,1821.0503495922478,2302.330675212322,3791.61813405639,0.0687003535265363,-395.5481,95.35961,22.445171,12.624135,2.6142337,6.7656984,4.491492,6.372616,0.7990807,6.0965896,-0.79102707,1.1341851,-5.608637,3.5051665,-4.575446,-5.7950377,-16.884495,-9.6210785,-6.8016024,5.586527,jhaptal
0.23795709,0.050542243,1308.1052549228662,2028.5155741289057,2420.475985811281,0.0442581389275766,-380.00735,115.8988,33.45203,18.616491,3.6562822,-0.48709974,-5.437229,-3.3647108,-7.042136,-1.1598862,-6.3660626,-2.9460762,-9.05,0.56227046,-3.4146097,0.21421376,-1.2016834,2.9047914,-4.166315,-2.5413053,jhaptal
0.2342134,0.049496848,1328.1173478981902,2042.4863427568569,2500.3477299013616,0.04414444395949721,-380.97037,115.677864,32.688538,18.068892,1.6422503,-0.8990245,-4.7065907,-3.2974284,-5.5084486,-1.1722031,-5.4566607,-3.7902002,-8.011729,1.7782913,-2.7506888,1.2459707,-0.5682298,-0.15989472,-6.0462584,-0.4780825,jhaptal
0.23919265,0.047121502,1403.8967321304729,2094.16684653176,2747.8960822610293,0.04495333289565826,-382.4376,112.4869,30.571117,16.997122,1.4256748,0.46164042,-3.0146604,-1.6006157,-3.6345823,-1.2579556,-5.2879057,-3.934266,-5.7131267,3.3267648,-2.1565895,1.9359647,-2.5281675,-3.4937556,-5.287338,1.9616427,jhaptal
0.24739872,0.04457983,1495.31839677248,2148.920736052413,3015.8148193359375,0.0489501953125,-382.88425,110.29926,29.591053,16.81081,-0.36651528,0.6748269,-1.9318913,0.0121765565,-2.6909854,-0.67140293,-5.4284616,-3.2777708,-4.2878337,3.733008,-2.754625,2.0535064,-5.2714653,-2.9534855,-2.3504364,2.6035142,jhaptal
0.22895956,0.04863094,1514.6253169668753,2178.20217864308,3010.937083377773,0.05076625159982935,-390.91092,105.0044,26.608793,10.943014,2.822361,2.4570942,-2.1543193,-0.79736644,-4.4870744,-2.2047837,-4.787526,-0.43373513,-1.1569053,4.241361,0.09756721,0.5020398,-1.9979496,3.4134886,1.0125451,0.00015417626,jhaptal
0.23008966,0.047115345,1563.995738871021,2207.272637231309,3193.67956213049,0.05195906355574324,-391.4426,104.22473,26.36192,10.594816,1.9085962,1.3260925,-2.3974547,-1.0040767,-4.847983,-1.4523336,-3.0144515,1.7468154,0.797917,5.2338233,-0.56715393,0.35527384,-0.49710035,3.4596512,-1.7473569,-2.1529057,jhaptal
0.2469835,0.046365254,1637.055768170115,2244.9814980953306,3373.9837646484375,0.055970887880067564,-394.604,101.50143,24.712545,10.866351,2.8156824,2.9706743,0.45225093,1.4676207,-2.5873659,0.49196026,-0.7307152,3.2406986,0.0023117838,3.7431052,-1.8409283,1.5249854,0.99765605,2.802732,-3.087548,-2.7258823,jhaptal
0.24315651,0.047020625,1625.7684467879399,2228.001982325867,3359.21630859375,0.05462438881802721,-396.52283,99.18136,23.975483,10.995245,2.930077,3.5948644,1.1766511,0.90456116,-2.9176595,0.99760145,0.29012308,4.433806,-0.16395852,2.85286,-2.3538358,1.6756575,-0.64900345,-1.3935181,-6.475183,-6.0510616,jhaptal
0.23734301,0.045096558,1693.446943200296,2270.0137727430256,3577.869438559322,0.05703787076271186,-396.78342,98.369156,23.40792,10.676074,1.6066264,2.5404806,0.97502464,1.372042,-1.1494085,2.8649068,1.7595893,4.258783,-1.4431837,2.3752706,-1.5273141,3.0590277,-2.3386505,-4.410096,-10.100531,-11.423419,jhaptal
0.23237765,0.04340369,1753.7713530494389,2308.247117550059,3751.28173828125,0.05834628773384354,-399.46283,95.56505,23.054808,10.343216,1.6354784,3.3041804,1.9083059,3.2980804,0.8549852,4.1933155,2.2866266,3.4262176,-2.2141578,2.5285308,-0.7013902,2.1611135,-6.4883995,-8.398376,-12.684353,-12.433632,jhaptal
0.23489092,0.041620247,1834.5044533242583,2349.22117649881,3952.8076171875,0.06156495801445578,-399.45593,94.40268,21.775124,9.85874,1.1456279,3.7166831,3.5906541,4.37052,1.5371329,4.1456285,1.8428162,2.6682582,-1.9516317,3.7947142,-0.18492493,-1.2129625,-11.95015,-12.159633,-13.515905,-8.192503,jhaptal
